subject_id,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,raw_coherence_index,raw_incoherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1_incoherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id,participant_id
NDARAP782TVC,104.0,104.0,72.0,1.79808,1.79808,1.79999,2000.0,0.310704,854.0,129.0,9368.72,85012.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.46777,132.0,129.0,10158.8,65508.4,0.6462007097,3.5157455975,0.0182593688,1.900607561,0.0200659605,1.9972494847,0.0550528553,sub-NDARAP782TVC_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAP782TVC
NDARAP785CTE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.469994,365.0,129.0,2954.09,43958.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.660541,4.0,129.0,833.901,10638.3,2.1429593881,9.3573242481,0.1475224793,8.544389567,0.1207385101,3.043229642,0.6216863362,sub-NDARAP785CTE_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAP785CTE
NDARAP912JK3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.619439,271.0,129.0,1206.38,20161.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.875709,0.0,129.0,1084.45,9555.97,0.8949268047,5.9207046952,0.1016779691,5.629541798,0.0655500218,2.2919179123,0.0464943268,sub-NDARAP912JK3_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAP912JK3
NDARAP964VDB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.668611,66.0,129.0,1905.45,29732.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.822169,0.0,129.0,3273.06,27671.4,0.5687492754,4.6754232817,0.0524571948,1.931873223,0.0414517657,1.744129654,0.0248699519,sub-NDARAP964VDB_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAP964VDB
NDARAR025WX4,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.625966,332.0,129.0,2293.5,21897.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.853858,0.0,129.0,4310.58,28229.1,1.4033490634,6.0449831434,0.0966566876,4.253511036,0.0668951515,1.591051338,0.0245049227,sub-NDARAR025WX4_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAR025WX4
NDARAR238RZ8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.598653,119.0,129.0,1691.57,26772.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.881518,0.0,129.0,3343.04,26440.1,1.315997258,6.8105376009,0.0858932361,4.523249636,0.0635322481,2.9777019025,0.0288442269,sub-NDARAR238RZ8_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAR238RZ8
NDARAR305LXG,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.602502,66.0,129.0,1897.13,23714.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.771341,0.0,129.0,3111.64,24671.8,1.1078484465,10.2310237198,0.0503799878,3.87481572,0.07210402,2.5647816824,0.0301580453,sub-NDARAR305LXG_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAR305LXG
NDARAT100AEQ,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.795926,0.0,129.0,1468.97,17086.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.920955,0.0,129.0,4594.61,28136.7,0.5273468663,1.3784879011,0.0071280864,0.9635328833,0.0047558503,1.2568979677,0.0310483565,sub-NDARAT100AEQ_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAT100AEQ
NDARAT299YRR,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.534137,542.0,129.0,2116.63,19682.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.775533,0.0,129.0,5860.54,34474.1,1.2749841105,4.7388049136,0.0230975989,3.925315761,0.0175403384,2.569258517,0.0337380797,sub-NDARAT299YRR_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAT299YRR
NDARAT358XM9,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.731584,7.0,129.0,1130.86,16274.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.872627,0.0,129.0,2389.98,19497.4,0.4915683209,2.3571676757,0.0099388296,1.406709593,0.0069765904,1.710855329,0.0380445371,sub-NDARAT358XM9_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAT358XM9
NDARAT581NDH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.740076,0.0,129.0,1102.26,14930.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.857891,0.0,129.0,2923.56,20876.8,0.2530783945,1.4353399461,0.0144352177,1.081814733,0.0119132317,0.6370275492,0.0233825559,sub-NDARAT581NDH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAT581NDH
NDARAT680GJA,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.748688,0.0,129.0,724.931,10607.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.920512,0.0,129.0,2302.48,18613.5,0.2237855442,0.9137806688,0.0176384766,0.3912318541,0.0097158162,0.2538155001,0.0326362289,sub-NDARAT680GJA_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAT680GJA
NDARAT709MMX,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.78039,3.0,129.0,1728.33,21580.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.853125,0.0,129.0,1803.63,12687.5,0.3806120459,2.7776038398,0.0336755291,1.032517256,0.0313269954,0.622051912,0.0265936191,sub-NDARAT709MMX_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAT709MMX
NDARAT982JTU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.828678,0.0,129.0,722.71,10574.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.931096,0.0,129.0,2767.86,24181.3,0.1223078161,0.3067470694,0.0016976632,0.2875001033,0.0012248917,0.1179860879,0.0270517033,sub-NDARAT982JTU_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAT982JTU
NDARAU530GLJ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.808325,0.0,129.0,903.85,12821.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.914917,0.0,129.0,2738.98,21818.6,0.1484251972,1.4666959451,0.0176690128,0.3220425834,0.0115934142,0.1998726484,0.0233835189,sub-NDARAU530GLJ_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAU530GLJ
NDARAU708TL8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.651479,2.0,129.0,2054.54,29845.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.796717,1.0,129.0,3200.35,27696.1,0.8790700958,5.7654356186,0.0619078986,3.803928164,0.0518406164,2.3995605301,0.0240578688,sub-NDARAU708TL8_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAU708TL8
NDARAU840EUZ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.458406,537.0,129.0,2659.92,33020.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.62001,25.0,129.0,3560.97,32917.2,2.1240875256,6.7031778291,0.0652704015,2.001960741,0.0536235832,1.3680030312,0.0440194806,sub-NDARAU840EUZ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAU840EUZ
NDARAU939WUK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.594606,230.0,129.0,2046.2,34876.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.80196,0.0,129.0,2949.68,30092.6,0.9570950305,5.3676368932,0.0378856808,3.976288356,0.038845066,4.3726656538,0.0428035656,sub-NDARAU939WUK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAU939WUK
NDARAU967RWU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.644916,100.0,129.0,2173.25,25299.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.784095,1.0,129.0,2679.04,17878.9,0.9978033635,5.1641751905,0.0372922756,3.522989267,0.0372319594,1.984747168,0.0301076072,sub-NDARAU967RWU_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAU967RWU
NDARAV187GJ5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.818793,11.0,129.0,651.622,9112.76,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.920653,0.0,129.0,2661.49,20202.2,0.2300319738,2.4713746665,0.0224074442,1.107537115,0.0140916008,0.6714497166,0.0297374049,sub-NDARAV187GJ5_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAV187GJ5
NDARAV519RND,140.0,140.0,81.0,1.71429,1.71429,1.7,3000.0,0.762898,17.0,129.0,3957.73,35703.8,108.0,129.0,109.0,1.8,1.8,1.8,3000.0,0.840427,0.0,129.0,6149.61,35091.1,0.4253801971,3.6623814545,0.034565445,1.451616491,0.035227837,0.8040018234,0.0259029681,sub-NDARAV519RND_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAV519RND
NDARAV554TP2,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.795685,0.0,129.0,1080.3,14846.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.892335,0.0,129.0,3170.22,22255.8,0.3116918515,0.7877656864,0.0045487718,0.407670321,0.0018303764,0.4893731318,0.0265869689,sub-NDARAV554TP2_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAV554TP2
NDARAV610EY3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.827726,0.0,129.0,1681.12,21789.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.864488,0.0,129.0,5148.29,35894.5,0.3628618815,0.8186741754,0.0052320096,0.4432446241,0.0029569899,0.6480899259,0.0269128665,sub-NDARAV610EY3_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAV610EY3
NDARAV747WVL,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.711825,146.0,129.0,1249.03,14300.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.88367,0.0,129.0,1720.82,10728.7,0.8189765136,3.7642103456,0.0693440735,1.446621494,0.0379094089,1.52070525,0.6203523417,sub-NDARAV747WVL_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAV747WVL
NDARAV820UEP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.583102,167.0,129.0,2100.98,23646.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.77759,0.0,129.0,3932.06,32582.6,1.425594098,5.8113503113,0.0833151787,5.512944364,0.0460368502,2.672985324,0.0310629843,sub-NDARAV820UEP_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAV820UEP
NDARAV894XWD,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.737816,59.0,129.0,1209.1,15875.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.910709,0.0,129.0,4048.01,28409.6,1.0589647039,4.0960719053,0.0359436758,1.581743472,0.0441348925,1.1620113341,0.0313534978,sub-NDARAV894XWD_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAV894XWD
NDARAV945MCQ,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.789482,0.0,129.0,1397.38,14909.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.906645,0.0,129.0,4622.63,33781.0,0.4868490968,1.2112670742,0.0046018423,0.8515033623,0.0035990349,0.8404231812,0.0269608029,sub-NDARAV945MCQ_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARAV945MCQ
NDARAW179AYF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.743536,3.0,129.0,1270.24,17529.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.865398,0.0,129.0,3758.83,27383.2,0.7350112836,3.9478623568,0.0119003775,2.937173189,0.0144482683,2.6213720878,0.0269204623,sub-NDARAW179AYF_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAW179AYF
NDARAW216PM7,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.811226,0.0,129.0,918.935,16013.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.904201,0.0,129.0,1163.6,11468.6,0.2589874267,1.9062746785,0.0272408575,0.8595784383,0.0120262904,0.8562722497,0.0250526596,sub-NDARAW216PM7_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAW216PM7
NDARAW247CCF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.593247,188.0,129.0,1948.0,26214.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.769687,0.0,129.0,1775.31,14258.6,1.3144210198,8.5366343105,0.0752162412,3.269655205,0.0594591685,3.476650311,0.0756558192,sub-NDARAW247CCF_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAW247CCF
NDARAX075WL9,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.843101,0.0,129.0,598.048,8840.42,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.933207,0.0,129.0,2013.93,17952.5,0.144467341,0.5371787881,0.0090142898,0.4310552111,0.0038976554,0.1723908412,0.0359134311,sub-NDARAX075WL9_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAX075WL9
NDARAX272ZJL,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.751504,0.0,129.0,933.583,14796.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.875005,0.0,129.0,3290.39,25398.3,0.2736258634,1.389139491,0.0147700328,0.53470254,0.017086013,0.4050943909,0.0297347181,sub-NDARAX272ZJL_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAX272ZJL
NDARAX277ATU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.735375,0.0,129.0,831.309,12411.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.933418,0.0,129.0,2240.29,17470.4,0.2699969325,2.9310261937,0.0229186788,0.4481422826,0.0242931177,0.3270054877,0.0268433193,sub-NDARAX277ATU_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAX277ATU
NDARAX283MAK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.360193,312.0,129.0,4483.77,52353.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.618689,3.0,129.0,4188.18,32985.5,3.6340293678,15.6971752015,0.0977474749,5.721812003,0.0758316671,4.492901991,0.047732472,sub-NDARAX283MAK_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAX283MAK
NDARAX287BLD,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.571716,240.0,129.0,1903.04,31184.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.865464,1.0,129.0,3618.37,26455.6,1.2516920585,6.2052608474,0.0931614563,2.182133137,0.0639283638,1.8518141717,0.0400995613,sub-NDARAX287BLD_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAX287BLD
NDARAX358NB5,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.67478,167.0,129.0,2034.64,26813.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.802837,0.0,129.0,4233.05,33934.2,0.9227519297,5.6356098353,0.078831695,1.979572651,0.063571481,2.3467018389,0.0387371576,sub-NDARAX358NB5_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAX358NB5
NDARAY283AU1,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.737316,9.0,129.0,1813.17,26452.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.909268,0.0,129.0,3154.72,21477.4,0.5969214333,4.4786924324,0.0480540767,4.255683656,0.0200533792,1.4833898356,0.0448698961,sub-NDARAY283AU1_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAY283AU1
NDARAY298THW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.750183,1.0,129.0,987.109,13319.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.878386,0.0,129.0,2380.64,17502.9,0.3580739241,1.7167179499,0.01237748,0.8431600814,0.013370818,1.012377506,0.055119533,sub-NDARAY298THW_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAY298THW
NDARAY475AKD,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.759648,0.0,129.0,1183.36,16653.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.861812,0.0,129.0,3508.74,28714.9,0.5221830895,3.5884646755,0.0406765156,0.7557025678,0.0427036481,0.5349455608,0.0287717357,sub-NDARAY475AKD_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARAY475AKD
NDARAY665GWN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.703142,10.0,129.0,983.649,13400.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.892894,0.0,129.0,2738.95,22306.4,0.6672820161,6.3416210767,0.0367434099,3.251181289,0.0355398748,2.640319309,0.0260465985,sub-NDARAY665GWN_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARAY665GWN
NDARAY969YUW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.78502,2.0,129.0,870.512,12794.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.914654,0.0,129.0,3131.21,24642.1,0.2536548898,1.9646777912,0.0140037518,0.7040312074,0.0145480089,0.7015120899,0.0260804769,sub-NDARAY969YUW_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAY969YUW
NDARAZ681CYF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.722124,94.0,129.0,625.972,7863.07,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.930396,0.0,129.0,2531.85,18530.5,0.6518662711,4.6744755542,0.0296146907,1.162462717,0.043208776,1.4472795568,0.0379472286,sub-NDARAZ681CYF_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARAZ681CYF
NDARBA507GCT,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.80054,0.0,129.0,1436.51,17081.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.886937,0.0,129.0,4233.32,32868.6,0.4683727853,1.0201946667,0.0032471542,1.192873162,0.003448366,0.683516667,0.0260827199,sub-NDARBA507GCT_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARBA507GCT
NDARBA521RA8,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.823346,0.0,129.0,1244.27,13780.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.921076,0.0,129.0,4496.44,27610.6,0.5642939076,1.4372493351,0.0075716614,0.8600663764,0.0076734053,1.2746636963,0.030359091,sub-NDARBA521RA8_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARBA521RA8
NDARBB854DRN,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.784631,0.0,129.0,1536.77,16078.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.90462,0.0,129.0,4484.11,31994.0,0.5594278529,1.3823545642,0.0064457743,0.6313011456,0.0049505043,0.9495248676,0.0271122732,sub-NDARBB854DRN_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARBB854DRN
NDARBC240LNC,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.731118,5.0,129.0,1455.5,21087.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.865677,0.0,129.0,3272.69,25584.0,0.4826988752,3.042901986,0.0330786742,1.408377912,0.0295062484,0.846951169,0.0254028269,sub-NDARBC240LNC_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBC240LNC
NDARBC734UVY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.492751,252.0,129.0,2412.35,37024.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.693875,1.0,129.0,2642.88,25325.7,2.1626868872,9.5139003803,0.0913424343,2.279512163,0.1005170588,3.458730249,0.0368043352,sub-NDARBC734UVY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBC734UVY
NDARBD328NUQ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.74719,2.0,129.0,779.174,12036.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.915162,0.0,129.0,2445.18,21332.1,0.3074245793,3.7705347317,0.0281044543,2.174999219,0.0328963571,1.1152604254,0.0253655513,sub-NDARBD328NUQ_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBD328NUQ
NDARBD341NEM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.520705,203.0,129.0,3718.08,36208.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.761369,0.0,129.0,4027.32,31379.5,2.0011418111,10.5198853962,0.0836123377,4.714795583,0.0541453231,4.894513261,0.048490901,sub-NDARBD341NEM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBD341NEM
NDARBD992CH7,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.675397,89.0,129.0,1370.43,21767.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.902107,0.0,129.0,3360.15,26498.7,0.5753630998,5.632986382,0.0705610141,2.865488385,0.0352139007,3.396235317,0.0245749139,sub-NDARBD992CH7_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBD992CH7
NDARBE123PWH,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.676628,99.0,129.0,1659.41,23145.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.831343,0.0,129.0,3447.47,28680.3,0.6484572704,5.3923069952,0.0624760985,3.566677112,0.0338545482,0.9895181229,0.02968827,sub-NDARBE123PWH_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBE123PWH
NDARBE287EFC,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.812574,0.0,129.0,1381.05,17739.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.883347,0.0,129.0,3349.47,25537.7,0.7514069415,6.2205932855,0.0538586564,1.401700799,0.0529165934,1.292318783,0.0333886073,sub-NDARBE287EFC_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBE287EFC
NDARBE719PMB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.738378,28.0,129.0,1067.81,16496.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.896985,0.0,129.0,3197.23,26941.6,0.7354032167,7.4008060776,0.0509724692,1.333658039,0.0669723935,1.2308918807,0.0284969744,sub-NDARBE719PMB_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBE719PMB
NDARBE912PB0,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.349964,1028.0,129.0,2328.43,44851.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.697672,15.0,129.0,4368.58,35874.3,3.0871201752,10.8710554707,0.0698920339,8.917721643,0.0795313492,5.929141323,0.0267919819,sub-NDARBE912PB0_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBE912PB0
NDARBF042LDM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.837556,0.0,129.0,800.237,14087.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.931498,0.0,129.0,2638.8,25897.2,0.1667538459,0.5982089571,0.0053071873,0.2798896668,0.0051400822,0.2284724809,0.0246971521,sub-NDARBF042LDM_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDARBF042LDM
NDARBF176LPM,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.665446,7.0,129.0,2797.29,34155.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.837443,0.0,129.0,4206.81,29576.5,1.2105226965,6.4038446502,0.0459276922,6.505737515,0.0385040958,3.6190054404,0.0342161104,sub-NDARBF176LPM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARBF176LPM
NDARBF183RFB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.810655,0.0,129.0,860.068,13015.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.929086,0.0,129.0,2177.22,20012.7,0.1362403985,0.5374603994,0.0048859213,0.2976430449,0.0027807409,0.271754614,0.0294330329,sub-NDARBF183RFB_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBF183RFB
NDARBF293YRB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.582354,210.0,129.0,1956.42,31234.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.838952,0.0,129.0,2652.84,23220.4,1.7272355488,7.6704821297,0.1050167158,3.308245353,0.0970175751,2.7032379363,0.0259613675,sub-NDARBF293YRB_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARBF293YRB
